Time,,prod08.ld5,prod11.dc4,prod34.dc4,prod16.dc4,prod50.dc4,prod40.la3,prod14.dc4,prod81.dc4,prod03.dc4,prod41.la3
2018/12/05 12:16:00,PST,4.457427272727273,4.393945454545456,4.8751454545454544,2.2372818181818186,4.108627272727273,2.4828727272727273,2.6396909090909086,2.1677272727272725,1.9630363636363641,1.9651545454545456
2018/12/05 12:27:00,PST,3.9353000000000007,4.893327272727272,4.559990909090908,2.1666636363636367,3.574990909090909,2.3633454545454544,2.6703181818181814,2.4015636363636363,2.1895363636363636,1.994227272727273
2018/12/05 12:38:00,PST,4.268936363636364,4.11879090909091,5.377881818181819,2.338327272727273,3.610645454545455,2.4540909090909087,2.859990909090909,2.3645272727272726,2.193790909090909,2.025909090909091
2018/12/05 12:49:00,PST,4.226972727272727,4.348781818181819,5.1345363636363635,2.2166636363636365,2.489227272727273,2.562281818181818,3.129254545454545,2.1357545454545455,2.2727363636363633,2.0397000000000003
2018/12/05 13:00:00,PST,4.3522727272727275,4.6521181818181825,4.057572727272727,2.510609090909091,3.3776181818181823,2.4863636363636363,2.852563636363637,2.5719636363636367,2.307109090909091,2.115145454545454
2018/12/05 13:11:00,PST,4.249099999999999,4.084409090909092,4.0815090909090905,1.9183363636363637,2.920445454545455,2.5819818181818177,2.9059000000000004,2.3511818181818183,1.9057545454545455,2.0577454545454543
2018/12/05 13:22:00,PST,4.432281818181818,4.480163636363637,3.3768181818181815,1.9610727272727273,2.747281818181818,2.4804363636363633,3.3521090909090905,2.1289363636363636,1.8549818181818187,2.018018181818182
2018/12/05 13:33:00,PST,4.228181818181818,4.466518181818182,3.512109090909091,2.011072727272727,3.3539454545454546,2.6544,2.761372727272727,2.605309090909091,1.9228727272727275,1.9871272727272724
2018/12/05 13:44:00,PST,4.550763636363636,4.618618181818182,3.3875727272727274,1.9606090909090907,3.1043999999999996,2.4390909090909085,3.1592454545454554,2.2137909090909087,1.9442272727272725,2.091218181818182
2018/12/05 13:55:00,PST,4.5074000000000005,5.18180909090909,3.2869727272727274,1.957572727272727,3.2690818181818178,2.5410545454545455,3.1509181818181817,2.3912181818181817,2.0213454545454543,2.1228818181818183
2018/12/05 14:06:00,PST,3.9648363636363637,4.540454545454545,3.2718272727272724,1.930309090909091,3.169254545454545,2.607881818181818,2.7419636363636366,2.429081818181818,2.1868999999999996,2.1151454545454547
2018/12/05 14:17:00,PST,4.756963636363637,4.264690909090908,3.4268181818181813,1.951209090909091,3.2325636363636367,2.4363636363636365,2.687263636363636,2.248636363636364,2.1415272727272727,1.9925909090909089
2018/12/05 14:28:00,PST,4.196672727272727,4.361818181818182,3.260009090909091,1.9219636363636363,3.490009090909091,2.3908909090909085,2.997263636363636,2.282454545454545,2.138181818181818,1.995609090909091
2018/12/05 14:39:00,PST,4.367881818181818,4.358481818181819,3.365463636363637,1.950909090909091,2.831827272727273,2.4744,3.1706000000000003,2.2744636363636364,2.3692454545454544,2.178636363636364
2018/12/05 14:50:00,PST,4.207272727272726,3.937118181818182,4.1324272727272735,1.8598454545454546,2.4616727272727275,2.5260181818181824,2.7158999999999995,2.220309090909091,2.140909090909091,2.0383272727272725
2018/12/05 15:01:00,PST,4.032872727272728,4.760609090909091,3.092745454545454,1.7356090909090909,3.5293999999999994,2.5686545454545455,2.643490909090909,2.4407545454545456,1.7766636363636366,2.0406181818181817
2018/12/05 15:12:00,PST,4.146518181818182,4.002872727272727,3.9787363636363637,1.7678727272727273,2.358936363636363,2.5303454545454542,2.6197727272727267,2.209436363636364,1.995727272727273,2.1372636363636364
2018/12/05 15:23:00,PST,4.797254545454546,4.059554545454546,5.245590909090909,1.8334727272727271,2.749081818181818,2.377372727272727,2.662718181818182,2.148136363636364,1.913018181818182,1.971372727272727
2018/12/05 15:34:00,PST,4.341654545454545,4.445163636363636,4.294554545454546,1.7189454545454546,3.2318181818181824,2.4465090909090907,2.6745363636363635,2.519481818181818,2.0843909090909096,1.9984818181818182
2018/12/05 15:45:00,PST,4.521054545454546,4.030290909090909,4.90090909090909,1.7685000000000002,2.498945454545454,2.3927363636363634,2.5433363636363633,2.1807636363636362,2.277109090909091,1.9960545454545455
2018/12/05 15:56:00,PST,4.477736363636363,4.380618181818182,3.183172727272727,1.7659181818181815,2.9792454545454548,2.3745454545454545,2.675154545454545,2.2563636363636363,2.156209090909091,2.1900181818181816
2018/12/05 16:07:00,PST,4.252727272727273,4.584690909090909,4.383936363636363,1.798790909090909,2.62,2.666518181818182,2.6072727272727274,2.4694818181818183,2.360681818181818,2.064090909090909
2018/12/05 16:18:00,PST,4.426372727272727,3.9275818181818183,4.611972727272726,1.844390909090909,2.4853000000000005,2.3421272727272724,2.7456,1.9904545454545457,1.8254545454545457,2.0053
2018/12/05 16:29:00,PST,4.2995363636363635,4.4106000000000005,4.573336363636364,1.9186454545454545,3.208490909090909,2.3897,2.5997000000000003,2.3079,1.5775727272727273,2.1387818181818186
2018/12/05 16:40:00,PST,4.298318181818182,4.357127272727272,4.6583272727272735,1.7406090909090912,2.736809090909091,2.3794,2.566663636363636,2.2353454545454547,1.9238090909090908,2.0081818181818183
2018/12/05 16:51:00,PST,4.115763636363636,4.051527272727272,4.639390909090909,1.7880272727272726,3.179236363636363,2.3563636363636364,2.587436363636364,2.2066,1.8504545454545451,2.0140818181818183
2018/12/05 17:02:00,PST,4.181972727272728,4.190145454545455,4.144527272727272,1.705590909090909,3.5922818181818186,2.648636363636363,2.6442272727272726,2.334627272727273,1.7870909090909093,2.130909090909091
2018/12/05 17:13:00,PST,4.150309090909091,4.178318181818182,4.7060545454545455,1.653627272727273,3.4927272727272722,2.4303,2.6068090909090906,2.168990909090909,2.145981818181818,2.0309
2018/12/05 17:24:00,PST,4.257736363636363,4.397136363636364,4.399854545454546,1.6381818181818182,3.306954545454545,2.398318181818182,2.5127181818181814,2.1036727272727274,1.920909090909091,2.0333272727272726
2018/12/05 17:35:00,PST,4.258945454545454,4.135154545454546,4.446663636363636,1.6466727272727275,4.000454545454546,2.4924363636363633,2.5341,2.514109090909091,2.0995545454545455,2.113954545454545
2018/12/05 17:46:00,PST,4.6891,4.2747,4.6106,1.692118181818182,2.958481818181818,2.3998363636363638,2.4971272727272726,2.035609090909091,2.7310636363636367,2.0253000000000005
2018/12/05 17:57:00,PST,4.765454545454545,4.317290909090909,4.623181818181819,1.7050090909090907,2.3692272727272727,2.6118181818181814,2.7874272727272724,2.356609090909091,1.7695454545454545,2.0542545454545453
2018/12/05 18:08:00,PST,4.617109090909091,4.091809090909091,4.400145454545455,1.621209090909091,2.5248545454545455,2.693336363636363,2.6768181818181813,2.445890909090909,1.8237636363636363,2.0489454545454544
2018/12/05 18:19:00,PST,5.070009090909091,4.313036363636364,4.241827272727272,1.5816545454545454,2.8345272727272723,2.487409090909091,2.617718181818182,2.024563636363636,1.9327363636363637,1.9837818181818179
2018/12/05 18:30:00,PST,4.774090909090909,3.8980363636363635,4.383327272727272,1.5392454545454548,2.697263636363636,2.4071272727272723,2.614981818181818,2.3551909090909096,1.8616818181818184,1.9336363636363638
2018/12/05 18:41:00,PST,4.828027272727272,4.182881818181818,4.478036363636363,1.5325818181818185,2.3513636363636365,2.427109090909091,2.5716636363636365,2.2131363636363637,1.9662090909090908,1.9742363636363636
2018/12/05 18:52:00,PST,4.610145454545455,4.298481818181818,4.436372727272727,1.5959,2.2860545454545456,2.4099999999999997,2.5760636363636364,2.2563272727272725,2.1292454545454547,2.025763636363636
2018/12/05 19:03:00,PST,5.064399999999999,4.229845454545456,4.4619636363636355,1.6213545454545453,2.7669818181818178,2.7174272727272726,2.6355909090909093,2.501272727272727,2.204009090909091,2.1762090909090905
2018/12/05 19:14:00,PST,4.653490909090909,4.718327272727272,3.74909090909091,1.6350090909090909,2.398327272727273,2.502727272727273,2.6537818181818182,2.112681818181818,1.8904545454545456,1.945590909090909
2018/12/05 19:25:00,PST,4.943781818181818,4.2631727272727264,4.3513636363636365,1.6778727272727272,4.187118181818182,2.3986272727272726,2.7348545454545454,2.2979909090909088,1.9701454545454544,1.9905909090909093
2018/12/05 19:36:00,PST,4.643481818181818,4.104400000000001,4.320445454545454,1.6097000000000001,3.584990909090909,2.5104545454545457,2.611218181818182,2.3766363636363637,1.7775636363636365,2.0044
2018/12/05 19:47:00,PST,4.667736363636364,4.249554545454545,3.959554545454545,1.622118181818182,3.1658909090909093,2.4133363636363643,2.686672727272727,2.0339454545454547,2.0007545454545452,2.002263636363636
2018/12/05 19:58:00,PST,3.9437818181818183,4.175309090909091,4.039545454545455,1.6013636363636359,3.777127272727272,2.506818181818182,2.686209090909091,2.2909,2.151527272727273,2.055754545454546
2018/12/05 20:09:00,PST,4.2637909090909085,3.9625636363636363,4.095454545454545,1.5546909090909091,2.881827272727273,2.6268272727272723,2.667418181818182,2.375,2.1989272727272726,1.9922727272727274
2018/12/05 20:20:00,PST,4.292427272727273,4.118436363636364,3.9639272727272723,1.598181818181818,2.6081727272727275,2.376372727272727,2.673490909090909,1.9787818181818182,2.191663636363636,1.9508999999999999
2018/12/05 20:31:00,PST,3.833036363636363,3.9633454545454545,3.977581818181818,2.012272727272727,3.026063636363636,2.478781818181818,2.652272727272728,2.2987909090909087,2.028190909090909,1.9491545454545454
2018/12/05 20:42:00,PST,3.674545454545455,3.9165181818181822,2.9990909090909095,1.6275727272727272,2.9021181818181816,2.4257727272727276,2.683790909090909,2.1960636363636366,1.9266636363636367,1.953781818181818
2018/12/05 20:53:00,PST,3.7601545454545455,4.234845454545455,2.8151545454545457,1.6310636363636364,2.433336363636364,2.434681818181818,2.748772727272727,2.2444,2.132281818181818,2.0259090909090904
2018/12/05 21:04:00,PST,3.960590909090909,4.211363636363637,3.460590909090909,1.6009090909090908,2.8352999999999997,2.6394,2.5969727272727265,2.4357545454545453,2.1437909090909093,1.993036363636364
2018/12/05 21:15:00,PST,3.8027181818181814,4.101518181818182,3.7495636363636367,1.582272727272727,2.730918181818182,2.4240909090909093,2.5969636363636366,2.114554545454545,2.1803090909090908,2.026209090909091
2018/12/05 21:26:00,PST,4.179090909090909,3.7658999999999994,3.4092454545454554,1.6116727272727274,3.463936363636364,2.3880363636363637,2.7860545454545456,2.3146999999999998,2.389390909090909,1.9980272727272725
2018/12/05 21:37:00,PST,4.131118181818182,3.8124363636363627,2.8495454545454546,1.6086454545454545,2.492418181818182,2.4416454545454545,2.673045454545454,2.367109090909091,2.9209090909090905,1.956681818181818
2018/12/05 21:48:00,PST,3.8360636363636362,3.6245363636363637,3.9187818181818184,1.6530181818181817,3.0392454545454544,2.498018181818182,2.6247000000000003,2.1509181818181813,2.1249909090909096,1.961972727272727
2018/12/05 21:59:00,PST,3.792109090909091,4.6040909090909095,4.7088,1.6902999999999997,3.1634727272727274,2.4797181818181815,2.7099909090909087,2.6206,2.065763636363636,2.1274272727272727
2018/12/05 22:10:00,PST,3.9039363636363644,3.7978636363636364,3.753481818181818,1.7101545454545457,3.3103090909090906,2.579690909090909,2.771827272727273,2.412872727272727,1.9974545454545451,1.925009090909091
2018/12/05 22:21:00,PST,3.7169818181818175,4.010745454545454,3.946954545454545,1.821063636363636,2.892109090909091,2.4215181818181817,2.6327363636363637,2.1896909090909085,2.1104454545454545,1.9040818181818182
2018/12/05 22:32:00,PST,3.5212090909090916,4.08500909090909,2.7354545454545454,1.697272727272727,3.402272727272727,2.459081818181818,2.642118181818182,2.5239545454545453,2.314409090909091,1.9153090909090913
2018/12/05 22:43:00,PST,3.984245454545454,3.6019727272727278,3.6974181818181817,1.7766636363636366,4.414081818181819,2.375290909090909,2.722427272727273,2.453645454545455,2.2989454545454544,2.0272727272727273
2018/12/05 22:54:00,PST,3.957872727272728,3.998954545454545,3.725,1.895318181818182,4.886363636363637,2.3510545454545455,2.7742454545454547,2.1662181818181816,2.2137909090909096,1.9966545454545455
2018/12/05 23:05:00,PST,3.8077272727272726,3.726372727272728,3.517736363636364,1.8653,3.196518181818182,2.681354545454545,2.7275727272727273,2.482272727272727,1.9822000000000002,1.9612181818181817
2018/12/05 23:16:00,PST,4.266363636363636,3.7878909090909088,3.8000000000000003,1.7018181818181817,3.9515090909090915,2.4380272727272727,2.622727272727273,2.3104636363636364,1.9407545454545454,1.938927272727273
2018/12/05 23:27:00,PST,3.7909,4.143181818181817,3.8272636363636354,1.7212272727272724,7.247736363636363,2.3985,2.745745454545455,2.205609090909091,1.9353090909090909,1.8751545454545457
2018/12/05 23:38:00,PST,3.8813727272727276,3.7036454545454545,3.456809090909091,1.6977363636363636,4.320154545454545,2.389536363636364,2.604690909090909,2.305281818181818,1.9466727272727269,2.0353090909090907
2018/12/05 23:49:00,PST,4.0105545454545455,3.950445454545455,3.815754545454545,1.7645454545454546,3.0384909090909087,2.350772727272727,2.612127272727273,2.1563636363636363,2.064381818181818,1.8874181818181817
2018/12/06 00:00:00,PST,4.049063636363637,4.003181818181819,3.74,1.7926181818181817,3.041509090909091,2.592872727272727,2.766509090909091,2.4133272727272725,2.270309090909091,2.0050000000000003
2018/12/06 00:11:00,PST,3.7077545454545455,3.957290909090909,3.9375818181818185,1.8541000000000003,3.0334909090909083,2.552118181818182,2.876818181818182,2.2603,2.170618181818182,1.948018181818182
2018/12/06 00:22:00,PST,4.018036363636363,3.660618181818182,3.7656272727272726,2.081354545454546,3.7722545454545457,2.497581818181818,2.677872727272727,2.097745454545455,2.1642454545454544,1.9854454545454545
2018/12/06 00:33:00,PST,3.7480636363636375,4.051372727272727,3.7556181818181824,1.6030000000000002,3.3459090909090907,2.4724181818181816,2.6727181818181815,2.4760636363636364,2.309090909090909,1.915290909090909
2018/12/06 00:44:00,PST,3.826709090909091,4.430763636363636,4.613790909090909,1.6160818181818184,2.457281818181818,2.451963636363636,2.6666727272727275,2.102563636363637,2.006209090909091,1.9327272727272726
2018/12/06 00:55:00,PST,4.298190909090908,4.049554545454544,3.367418181818182,1.6851363636363637,2.746209090909091,2.4548636363636365,2.691227272727273,2.2071181818181818,1.9010727272727272,2.002272727272727
2018/12/06 01:06:00,PST,4.513945454545455,3.8675909090909086,3.2512181818181816,1.7483272727272725,2.418790909090909,2.6184818181818184,2.7256,2.3992363636363634,2.2843727272727277,2.0160636363636364
2018/12/06 01:17:00,PST,4.066054545454546,3.6077181818181816,3.567563636363636,1.7312181818181818,2.565590909090909,2.456054545454545,2.725909090909091,2.200318181818181,2.3369636363636364,1.8789363636363638
2018/12/06 01:28:00,PST,3.793490909090909,3.805454545454546,2.878172727272727,1.710772727272727,2.932736363636363,2.3928818181818183,2.6236363636363635,2.3404454545454545,2.2907727272727274,1.8737818181818178
2018/12/06 01:39:00,PST,3.914845454545455,3.7733363636363637,4.456218181818182,1.681981818181818,2.4689454545454548,2.4607545454545456,2.6645545454545454,2.3398999999999996,1.981972727272727,1.9846909090909088
2018/12/06 01:50:00,PST,4.052272727272727,3.8190999999999993,4.310754545454546,1.8118181818181818,2.2842363636363636,2.4544727272727274,2.571372727272727,2.2513545454545456,1.9166727272727273,1.9193909090909087
2018/12/06 02:01:00,PST,4.434527272727273,3.857136363636363,3.546072727272728,1.7691000000000003,2.6501636363636365,2.5771545454545457,2.669390909090909,2.436672727272727,2.563181818181818,2.069245454545454
2018/12/06 02:12:00,PST,3.7169636363636367,3.8992363636363634,4.607418181818182,1.713036363636364,2.310318181818182,2.579218181818182,2.6296909090909093,2.1972636363636364,2.3934909090909096,1.9010545454545456
2018/12/06 02:23:00,PST,4.004245454545454,3.708027272727272,3.766527272727273,1.7553000000000003,2.4891,2.372118181818182,2.655309090909091,2.1110636363636366,2.262872727272727,1.9110545454545453
2018/12/06 02:34:00,PST,3.731354545454546,3.5068272727272727,4.091345454545454,1.6813727272727272,2.4688818181818175,2.461818181818182,2.631209090909091,2.513472727272727,2.3115090909090905,1.9191000000000003
2018/12/06 02:45:00,PST,3.740918181818182,4.080763636363637,4.544254545454546,1.707118181818182,2.428327272727273,2.3292454545454544,2.665136363636363,2.0727363636363636,2.5597,1.9481818181818182
2018/12/06 02:56:00,PST,3.7052999999999994,3.6880181818181814,4.231054545454546,1.7568181818181818,2.8537909090909093,2.4454545454545458,2.672436363636364,2.208181818181818,2.0269636363636363,2.052290909090909
2018/12/06 03:07:00,PST,3.8125727272727272,4.202118181818181,3.947718181818182,1.796209090909091,2.738181818181818,2.692881818181818,2.6860545454545455,2.4807636363636365,2.0290363636363633,1.9180181818181816
2018/12/06 03:18:00,PST,3.889536363636364,4.473636363636364,4.1953000000000005,1.772418181818182,3.1336272727272725,2.4168090909090907,2.5898363636363637,1.9555909090909092,2.3628909090909094,1.8766636363636364
2018/12/06 03:29:00,PST,3.6401363636363637,3.7077181818181812,3.817727272727272,1.627581818181818,4.243790909090908,2.4447,2.752109090909091,2.294090909090909,2.1433181818181817,1.9268181818181822
2018/12/06 03:40:00,PST,3.7222818181818185,4.1209,4.119390909090909,1.628181818181818,3.4733363636363634,2.3672727272727276,2.6081909090909092,2.2495454545454545,2.1639272727272725,1.977709090909091
2018/12/06 03:51:00,PST,3.683645454545454,3.8309181818181823,4.5175636363636364,1.7033272727272726,3.710763636363637,2.350918181818182,2.670927272727272,2.236518181818182,2.1760545454545452,1.9124272727272724
2018/12/06 04:02:00,PST,3.663027272727273,3.950745454545455,3.694236363636364,1.7166727272727271,3.7854545454545456,2.695618181818182,2.6800090909090906,2.4036454545454546,2.379536363636364,1.9336454545454544
2018/12/06 04:13:00,PST,3.4766818181818184,4.199081818181819,4.478627272727272,1.766518181818182,3.572718181818182,2.3938,2.667272727272727,2.1037818181818184,2.1582000000000003,1.929390909090909
2018/12/06 04:24:00,PST,3.447727272727273,3.759854545454545,3.9891,1.8525727272727275,3.4293909090909094,2.3255999999999997,2.6433272727272725,2.138481818181818,1.8595545454545457,1.8925909090909092
2018/12/06 04:35:00,PST,3.7383272727272723,3.4992363636363635,3.795590909090909,2.098790909090909,3.576663636363637,2.4068181818181817,2.587281818181818,2.4969636363636365,1.9305999999999999,1.9998545454545456
2018/12/06 04:46:00,PST,3.4209,4.038927272727272,3.9892090909090907,1.7995454545454548,4.174990909090909,2.3763545454545456,2.746672727272727,2.0621181818181817,2.1201636363636363,1.9722636363636363
2018/12/06 04:57:00,PST,3.6848454545454548,4.194254545454545,3.978636363636363,1.947109090909091,4.1610545454545464,2.3951636363636366,2.6148363636363636,2.308772727272727,1.9540909090909089,1.991981818181818
2018/12/06 05:08:00,PST,3.7405999999999993,4.235754545454546,3.7026,1.8060636363636364,3.942109090909091,2.5456181818181816,2.568327272727273,2.4347,2.2972818181818178,1.8998454545454544
2018/12/06 05:19:00,PST,3.707109090909091,3.9956090909090913,4.178827272727273,1.7666636363636365,3.6492454545454547,2.4184727272727273,2.6069636363636364,1.9860636363636361,2.566681818181818,1.9853
2018/12/06 05:30:00,PST,3.811809090909091,3.9251363636363634,3.569990909090909,1.8089545454545457,3.5039363636363636,2.486190909090909,2.6858909090909093,2.3504545454545456,2.646754545454545,1.9278636363636361
2018/12/06 05:41:00,PST,3.7369636363636363,3.7710545454545454,3.770436363636364,1.7859,3.320754545454545,2.494554545454545,2.618109090909091,2.2333363636363632,1.9777181818181817,1.9730454545454548
2018/12/06 05:52:00,PST,4.045154545454546,4.2653,4.645145454545455,1.8101454545454545,3.401381818181818,2.4919727272727275,2.656963636363636,2.286818181818182,2.1160545454545456,2.021818181818182
2018/12/06 06:03:00,PST,3.9121272727272736,4.066054545454545,5.788027272727273,1.919709090909091,3.852272727272727,2.736509090909091,2.597972727272727,2.476227272727273,2.4070090909090913,2.0274363636363635
2018/12/06 06:14:00,PST,3.672718181818183,3.9613545454545456,6.463481818181818,1.9360636363636365,3.152581818181818,2.5581818181818186,2.6301636363636365,2.1406272727272726,2.343190909090909,1.9503
2018/12/06 06:25:00,PST,3.8855999999999997,4.025772727272728,5.47560909090909,1.853790909090909,3.412281818181818,2.5598454545454543,2.7186454545454555,2.440890909090909,2.5812363636363638,1.9093909090909091
2018/12/06 06:36:00,PST,3.9442545454545455,3.8122727272727275,4.4062,1.8671,3.2747,2.5822636363636366,2.587090909090909,2.518272727272727,2.6110636363636366,1.9530272727272724
2018/12/06 06:47:00,PST,3.7954545454545454,3.729554545454545,5.134527272727272,1.8962181818181818,2.9792454545454548,2.5759181818181816,2.6218363636363637,2.082436363636363,2.3544,1.9415090909090909
2018/12/06 06:58:00,PST,3.5492272727272725,4.523336363636364,5.819181818181818,1.8890909090909092,3.3324818181818183,2.684709090909091,2.7995363636363635,2.3947454545454545,2.425,2.1860545454545455
2018/12/06 07:09:00,PST,3.714381818181818,4.375445454545455,6.087281818181818,2.3147,2.7647000000000004,2.828027272727273,2.8551545454545453,2.503590909090909,2.2192363636363637,1.945909090909091
2018/12/06 07:20:00,PST,3.519545454545455,4.025154545454546,6.365163636363636,1.9013636363636366,2.9540909090909087,2.5098545454545453,2.6981818181818182,2.0894818181818184,2.229281818181818,1.975
2018/12/06 07:31:00,PST,3.393172727272727,4.408627272727273,6.917554545454545,1.8657636363636365,2.904463636363636,2.611527272727273,2.6722636363636365,2.4977727272727273,2.3783363636363637,1.9503090909090908
2018/12/06 07:42:00,PST,3.7378727272727272,4.090009090909091,6.460527272727273,2.010445454545455,2.509754545454545,2.5687818181818183,2.7189454545454548,2.419681818181818,2.1289363636363636,2.097872727272727
2018/12/06 07:53:00,PST,3.8792363636363634,4.082436363636363,6.312472727272726,2.0234909090909095,3.2502545454545455,2.6671363636363634,2.889545454545454,2.2363545454545455,2.417890909090909,2.0134818181818184
2018/12/06 08:04:00,PST,3.75620909090909,4.644399999999999,6.443245454545454,2.017136363636364,3.5231818181818184,2.7719727272727273,2.676972727272727,2.5477363636363637,2.787472727272728,2.0142363636363636
2018/12/06 08:15:00,PST,4.091072727272728,3.868045454545454,6.841754545454545,1.9854363636363637,2.807418181818182,2.5865181818181817,2.7462,2.3858,2.299545454545455,1.9616636363636362
2018/12/06 08:26:00,PST,3.8236363636363637,4.136654545454545,6.791072727272728,2.028772727272727,3.5542636363636366,2.5792363636363635,2.723790909090909,2.279690909090909,2.051372727272727,2.041509090909091
2018/12/06 08:37:00,PST,3.707563636363636,4.869545454545454,5.215118181818183,2.153472727272727,2.863790909090909,2.5654636363636363,2.835309090909092,2.472345454545455,2.1812181818181817,1.9601363636363636
2018/12/06 08:48:00,PST,3.2104545454545454,4.808027272727274,4.427281818181817,2.140154545454546,2.667727272727273,2.5239454545454545,2.6972727272727277,2.2626454545454546,2.367572727272727,1.989545454545455
2018/12/06 08:59:00,PST,3.6107636363636364,5.309554545454547,5.122727272727273,2.0071181818181816,3.1599181818181816,2.690018181818182,2.8862090909090905,2.4328727272727275,2.5325727272727274,2.1015090909090905
2018/12/06 09:10:00,PST,3.6608000000000005,5.01566,4.838688888888889,1.9814800000000001,2.76292,2.713181818181818,2.9913199999999995,2.35416,2.6891299999999996,2.10384
2018/12/06 09:21:00,PST,4.1593909090909085,5.255000000000001,4.363927272727272,1.9550000000000003,3.0113636363636362,2.6428727272727275,2.7640999999999996,2.154681818181818,1.983172727272727,1.988181818181818
2018/12/06 09:32:00,PST,4.0307545454545455,4.963181818181818,4.004245454545455,1.9769545454545452,3.3966636363636358,2.777572727272727,2.8053000000000003,2.6661909090909095,2.3787909090909096,2.0024363636363636
2018/12/06 09:43:00,PST,3.6260636363636367,5.218336363636363,4.401354545454545,1.9668181818181816,2.6648454545454543,2.7336272727272726,2.9268090909090905,2.224381818181818,2.0686363636363634,2.049390909090909
2018/12/06 09:54:00,PST,3.9762090909090912,5.375918181818181,4.4607636363636365,3.0492363636363637,2.7057545454545457,2.648481818181818,2.914836363636364,2.3175818181818184,2.2775636363636362,2.1195454545454546
2018/12/06 10:05:00,PST,4.068509090909091,5.606372727272727,4.543027272727272,4.469399999999999,3.044090909090909,2.8925727272727273,2.7712181818181816,2.6627272727272726,2.4462181818181814,2.0409
2018/12/06 10:16:00,PST,4.004472727272727,4.715609090909091,4.31969090909091,5.250609090909091,2.957281818181819,2.5945545454545456,2.9057727272727267,2.100290909090909,2.4239363636363636,1.9733272727272726
2018/12/06 10:27:00,PST,3.407372727272727,5.2768181818181805,4.097881818181818,3.4186272727272726,3.468472727272727,2.673509090909091,2.791827272727273,2.3148454545454547,2.5909090909090913,1.9615363636363632
2018/12/06 10:38:00,PST,3.6546818181818184,5.580754545454545,5.181509090909092,2.990918181818182,3.322981818181818,2.5493454545454544,2.7707545454545457,2.6433363636363634,2.1893909090909087,2.0398454545454543
2018/12/06 10:49:00,PST,4.472727272727273,5.393645454545453,5.837409090909091,2.7746818181818185,4.524809090909091,2.5877363636363637,2.914381818181818,2.092272727272727,1.9739363636363634,1.9692454545454545
2018/12/06 11:00:00,PST,3.7942454545454543,5.861072727272727,5.039090909090909,2.822881818181818,7.234581818181818,2.7477363636363634,2.9006,2.466809090909091,2.1274272727272727,2.1084181818181817
2018/12/06 11:11:00,PST,3.725463636363637,5.704854545454546,4.897863636363637,4.537418181818182,4.289999999999999,2.6836272727272723,2.930154545454546,2.4615181818181817,2.383154545454546,2.0419727272727273
2018/12/06 11:22:00,PST,4.236209090909091,4.966363636363637,4.503481818181817,3.5907545454545446,3.704263636363636,2.5698545454545454,2.896818181818182,2.165909090909091,2.3068181818181817,2.0207545454545457
2018/12/06 11:33:00,PST,3.8812181818181823,5.401963636363636,3.8022818181818177,3.4812181818181824,2.6645363636363633,2.578018181818182,2.706536363636363,2.4116636363636363,2.5228818181818182,1.9990909090909093
2018/12/06 11:44:00,PST,4.049072727272727,5.734854545454545,5.884254545454545,4.620309090909091,3.0557181818181816,2.643790909090909,2.757109090909091,2.1921272727272734,2.644081818181818,2.130145454545455
2018/12/06 11:55:00,PST,4.098481818181818,4.869709090909091,4.507263636363636,2.7745454545454544,4.179245454545455,2.5644000000000005,2.927572727272727,2.4134727272727274,2.2021272727272727,2.165763636363636
2018/12/06 12:06:00,PST,4.2930363636363635,4.631363636363637,4.308327272727272,2.801672727272727,6.762681818181819,2.828927272727272,2.7981727272727275,2.4403,2.0836363636363635,2.005
2018/12/06 12:17:00,PST,3.722718181818181,4.677263636363636,5.0072636363636365,2.7157636363636364,3.7915363636363635,2.5051454545454543,2.8036363636363637,2.073327272727273,2.258027272727273,2.0197000000000003
2018/12/06 12:28:00,PST,3.947427272727273,4.364390909090909,5.528645454545455,2.9613727272727273,3.5742363636363637,2.5345545454545455,2.910763636363636,2.2101545454545453,2.0919636363636367,1.9907636363636365
2018/12/06 12:39:00,PST,3.5343999999999998,4.236509090909091,5.036527272727273,3.4542363636363635,3.529909090909091,2.4607545454545456,2.938463636363636,2.1498545454545455,2.4695454545454543,2.0547
2018/12/06 12:50:00,PST,3.8718090909090916,4.465454545454546,5.013036363636363,6.889400000000001,3.761209090909091,2.4821272727272725,3.218163636363636,2.407727272727273,2.4118181818181816,1.9892454545454543
2018/12/06 13:01:00,PST,3.9498363636363636,4.483627272727273,4.520627272727273,4.893936363636365,3.5278909090909094,2.678781818181818,2.907881818181818,2.1118181818181823,2.4124363636363637,2.096818181818182
2018/12/06 13:12:00,PST,3.9244000000000003,4.1147,4.457427272727273,2.731809090909091,2.692381818181818,2.6351636363636364,3.1503,2.1746909090909092,2.4459,1.9689363636363637
2018/12/06 13:23:00,PST,3.7010636363636364,4.237427272727273,6.114090909090908,2.7396818181818183,2.448490909090909,2.5263727272727277,3.1274272727272727,2.184990909090909,2.536827272727273,2.0130363636363637
2018/12/06 13:34:00,PST,4.056818181818181,3.9087818181818177,7.916672727272728,2.479545454545455,2.711972727272727,2.5589363636363633,2.6230181818181824,2.404536363636364,2.0910727272727274,2.012436363636364
2018/12/06 13:45:00,PST,3.930454545454545,4.600445454545455,8.391509090909091,2.4377181818181812,2.6981818181818182,2.478190909090909,3.2463545454545457,2.2939454545454545,2.176963636363636,1.9709
